#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 140  68
# Band-Index    1
   0.58505     -6.243831
   0.62684     -6.254473
   0.66862     -6.270029
   0.71041     -6.283216
   0.75220     -6.291653
   0.79399     -6.294536
   0.79399     -6.338455
   0.81848     -6.337513
   0.84296     -6.334700
   0.86744     -6.330072
   0.89193     -6.323732
   0.91641     -6.315897
   0.94090     -6.306967
   0.96538     -6.297612
   0.98986     -6.288800
   1.01435     -6.281562
   1.03883     -6.276553
   1.06332     -6.273679
   1.08780     -6.272215
   1.11228     -6.271312
   1.13677     -6.270392
   1.16125     -6.269239
   1.18574     -6.267904
   1.21022     -6.266612
   1.23470     -6.265664
   1.25919     -6.265315
   1.25919     -6.265315
   1.28051     -6.265464
   1.30182     -6.265916
   1.32314     -6.266703
   1.34446     -6.267902
   1.36577     -6.269643
   1.38709     -6.272070
   1.40841     -6.275281
   1.42973     -6.279261
   1.45104     -6.283855
   1.47236     -6.288795
   1.49368     -6.293750
   1.51499     -6.298396
   1.53631     -6.302458
   1.55763     -6.305750
   1.57895     -6.308180
   1.60026     -6.309763
   1.62158     -6.310631
   1.64290     -6.310999
   1.66421     -6.311088
   1.66421     -6.210174
   1.71099     -6.233471
   1.75777     -6.268804
   1.80454     -6.298580
   1.85132     -6.318545
   1.89809     -6.327141
   1.94487     -6.324337
   1.99164     -6.311460
   2.03842     -6.291296
   2.08519     -6.268173
   2.13197     -6.247476
   2.17874     -6.234394
   2.22552     -6.232072
   2.27229     -6.237288
   2.31907     -6.244190
   2.36584     -6.250652
   2.41262     -6.256392
   2.45939     -6.261096
   2.50617     -6.264219
   2.55294     -6.265315
   2.55294     -6.265315
   2.58520     -6.265916
   2.61745     -6.267551
   2.64971     -6.269887
   2.68197     -6.272712
   2.71422     -6.276043
   2.74648     -6.280066
   2.77873     -6.285028
   2.81099     -6.291045
   2.84325     -6.297717
   2.87550     -6.304055
   2.90776     -6.309066
   2.94002     -6.312236
   2.97227     -6.313500
   3.00453     -6.313068
   3.03678     -6.311316
   3.06904     -6.308742
   3.10130     -6.306011
   3.13355     -6.303899
   3.16581     -6.303101
   3.16581     -6.104710
   3.20623     -6.105850
   3.24666     -6.108137
   3.28708     -6.109589
   3.32751     -6.109116
   3.36793     -6.111867
   3.40836     -6.136237
   3.44878     -6.161051
   3.48921     -6.184367
   3.52963     -6.205058
   3.57006     -6.222452
   3.61048     -6.236247
   3.65091     -6.246489
   3.69133     -6.253580
   3.73176     -6.258199
   3.77218     -6.261148
   3.81261     -6.263090
   3.85303     -6.264365
   3.89346     -6.265086
   3.93388     -6.265315
   3.93388     -6.265315
   3.98265     -6.267258
   4.03141     -6.271813
   4.08018     -6.276897
   4.12894     -6.280930
   4.17771     -6.282327
   4.22648     -6.279739
   4.27524     -6.273217
   4.32401     -6.265463
   4.37277     -6.261755
   4.42154     -6.266262
   4.47030     -6.279232
   4.51907     -6.299881
   4.56784     -6.326758
   4.61660     -6.355043
   4.66537     -6.380301
   4.71413     -6.400567
   4.76290     -6.415183
   4.81166     -6.423958
   4.86043     -6.426873
 
# Band-Index    6
   4.86043     -6.324036
   4.81166     -6.322879
   4.76290     -6.319273
   4.71413     -6.312904
   4.66537     -6.303337
   4.61660     -6.289911
   4.56784     -6.271269
   4.51907     -6.244426
   4.47030     -6.207179
   4.42154     -6.163164
   4.37277     -6.148514
   4.32401     -6.162850
   4.27524     -6.171869
   4.22648     -6.178569
   4.17771     -6.184387
   4.12894     -6.188929
   4.08018     -6.191617
   4.03141     -6.192236
   3.98265     -6.190681
   3.93388     -6.188643
   3.93388     -6.188643
   3.89346     -6.187515
   3.85303     -6.184379
   3.81261     -6.179491
   3.77218     -6.172756
   3.73176     -6.163981
   3.69133     -6.153275
   3.65091     -6.141250
   3.61048     -6.128949
   3.57006     -6.117675
   3.52963     -6.108799
   3.48921     -6.103451
   3.44878     -6.102006
   3.40836     -6.103628
   3.36793     -6.106207
   3.32751     -6.088966
   3.28708     -6.071877
   3.24666     -6.061866
   3.20623     -6.058016
   3.16581     -6.057298
   3.16581     -6.213741
   3.13355     -6.220492
   3.10130     -6.234371
   3.06904     -6.248751
   3.03678     -6.261130
   3.00453     -6.270570
   2.97227     -6.276758
   2.94002     -6.279752
   2.90776     -6.279830
   2.87550     -6.277297
   2.84325     -6.272271
   2.81099     -6.264619
   2.77873     -6.254361
   2.74648     -6.242184
   2.71422     -6.229280
   2.68197     -6.216872
   2.64971     -6.205962
   2.61745     -6.197231
   2.58520     -6.191125
   2.55294     -6.188643
   2.55294     -6.188643
   2.50617     -6.187102
   2.45939     -6.185613
   2.41262     -6.187625
   2.36584     -6.190313
   2.31907     -6.191709
   2.27229     -6.191907
   2.22552     -6.190483
   2.17874     -6.184040
   2.13197     -6.172560
   2.08519     -6.163749
   2.03842     -6.164527
   1.99164     -6.171123
   1.94487     -6.177345
   1.89809     -6.180401
   1.85132     -6.179155
   1.80454     -6.173256
